Dimension;Density;Algorithm;Num_Robots;Time;Overlapping
30;40;TMSTC*;4;1578,3653678107694;0,27857473391948173
30;40;MSTC*;2;2757,5789320059284;0,12309116149930588
30;40;TMSTC*;2;2775,278499094452;0,13651087459509487
30;40;MSTC*;4;1654,2440112090474;0,2961591855622397
30;40;TMSTC*;4;1665,7379508127995;0,33919481721425265
30;40;MSTC*;2;2885,162914645741;0,17399352151781583
30;40;TMSTC*;2;2878,891918985788;0,17491901897269782
30;40;MSTC*;4;1639,740836889304;0,32577510411846367
30;40;TMSTC*;4;1701,604761661821;0,3799167052290606
30;40;MSTC*;2;2607,740115370178;0,07265155020823692
30;40;TMSTC*;2;2606,7253967444162;0,07820453493752892
30;40;MSTC*;4;1523,1966810120196;0,23276260990282277
30;40;TMSTC*;4;1491,5089464727523;0,22165664044423877
30;40;MSTC*;2;2658,2106781186544;0,08745950948634891
30;40;TMSTC*;2;2663,209956599528;0,0906987505784359
30;40;MSTC*;4;1505,2645019878175;0,2100879222582138
30;40;TMSTC*;4;1513,9647905954682;0,22489588153632578
30;40;MSTC*;2;2582,4389609395753;0,06062008329477094
30;40;TMSTC*;2;2637,880807955657;0,08607126330402591
30;40;MSTC*;4;1510,2637804686917;0,22211938917167978
30;40;TMSTC*;4;1511,4676766719724;0,22813512262841276
30;40;MSTC*;2;2583,7548339959394;0,06154558074965294
30;40;TMSTC*;2;2579,5405482816536;0,06339657565941693
30;40;MSTC*;4;1439,2968253158454;0,17167977788061084
30;40;TMSTC*;4;1391,8689754063994;0,14298935677926886
30;40;MSTC*;2;2614,78282820921;0,07080055529847293
30;40;TMSTC*;2;2582,2113996377816;0,06524757056918093
30;40;MSTC*;4;1454,6238094023388;0,18047200370198982
30;40;TMSTC*;4;1439,139971066353;0,17399352151781583
30;40;MSTC*;2;2577,453679565337;0,06062008329477094
30;40;TMSTC*;2;2546,167965279623;0,054141601110596946
30;40;MSTC*;4;1456,2519479194343;0,18093475242943083
30;40;TMSTC*;4;1482,451515007959;0,2100879222582138
30;40;MSTC*;2;2585,0538238691624;0,06247107820453494
30;40;TMSTC*;2;2603,9382394204495;0,07774178621008793
30;40;MSTC*;4;1509,9249638329406;0,2184173993521518
30;40;TMSTC*;4;1518,9619045189634;0,23600185099490975
30;40;MSTC*;2;2712,3101009033535;0,11291068949560389
30;40;TMSTC*;2;2687,1525251347352;0,1045812124016659
30;40;MSTC*;4;1593,139971066353;0,2966219342896807
30;40;TMSTC*;4;1690,6496390582308;0,2827394724664507
30;40;MSTC*;2;2666,279942132705;0,09116149930587691
30;40;TMSTC*;2;2685,5516593117836;0,1045812124016659
30;40;MSTC*;4;1493,8779218791517;0,2031466913465988
30;40;TMSTC*;4;1460,0215005411349;0,17815826006478483
30;40;MSTC*;2;2732,9382394204504;0,11476168440536788
30;40;TMSTC*;2;2719,1238094023383;0,11753817677001388
30;40;MSTC*;4;1706,1076477383256;0,37297547431744565
30;40;TMSTC*;4;1697,576045929424;0,3739009717723276
30;40;MSTC*;2;2494,3129869798586;0,026839426191577972
30;40;TMSTC*;2;2528,5405482816536;0,045812124016658955
30;40;MSTC*;4;1483,7813851709577;0,1948172142526608
30;40;TMSTC*;4;1538,864646291643;0,2211938917167978
30;40;MSTC*;2;2607,4676766719726;0,07126330402591392
30;40;TMSTC*;2;2614,3101009033535;0,07774178621008793
30;40;MSTC*;4;1509,4213562373102;0,21934289680703378
30;40;TMSTC*;4;1495,2393938510518;0,2128644146228598
30;40;MSTC*;2;2658,2519479194343;0,08884775566867191
30;40;TMSTC*;2;2651,9809522594815;0,08607126330402591
30;40;MSTC*;4;1701,4324672674406;0,27348449791763074
30;40;TMSTC*;4;1702,8610386960122;0,27348449791763074
30;40;MSTC*;2;2643,3093793842277;0,08190652475705691
30;40;TMSTC*;2;2664,2806636518308;0,1008792225821379
30;40;MSTC*;4;1510,3506491850073;0,2225821378991208
30;40;TMSTC*;4;1538,5620488227887;0,24525682554372977
30;40;MSTC*;2;2711,036940686023;0,10967144840351689
30;40;TMSTC*;2;2717,9942278469903;0,11892642295233688
30;40;MSTC*;4;1742,94574285495;0,27626099028227674
30;40;TMSTC*;4;1746,6180372493297;0,27626099028227674
30;40;MSTC*;2;2695,9522365270855;0,10689495603887089
30;40;TMSTC*;2;2699,9949493661165;0,11383618695048589
30;40;MSTC*;4;1601,608369257451;0,3007866728366497
30;40;TMSTC*;4;1597,5207790220093;0,2966219342896807
30;40;MSTC*;2;2691,2666665451957;0,10550670985654789
30;40;TMSTC*;2;2682,1525251347352;0,10689495603887089
30;40;MSTC*;4;1631,0753244102978;0,3151318833873207
30;40;TMSTC*;4;1622,2329001789165;0,3123553910226747
30;40;MSTC*;2;2669,653246653862;0,09116149930587691
30;40;TMSTC*;2;2653,2821066900838;0,09254974548819991
30;40;MSTC*;4;1635,9507934888334;0,3100416473854697
30;40;TMSTC*;4;1599,0487732352794;0,2998611753817677
30;40;MSTC*;2;2678,9522365270855;0,0953262378528459
30;40;TMSTC*;2;2665,2519479194343;0,0953262378528459
30;40;MSTC*;4;1513,3219334526107;0,21101341971309578
30;40;TMSTC*;4;1484,8115439416063;0,2114761684405368
30;40;MSTC*;2;2674,567099456672;0,0976399814900509
30;40;TMSTC*;2;2663,6812408671326;0,09717723276260991
30;40;MSTC*;4;1591,3219334526107;0,2906062008329477
30;40;TMSTC*;4;1598,5914860743114;0,2938454419250347
30;40;MSTC*;2;2639,609812295704;0,08514576584914392
30;40;TMSTC*;2;2598,525108136766;0,07403979639055992
30;40;MSTC*;4;1531,4913417704863;0,23229986117538176
30;40;TMSTC*;4;1500,880086436531;0,21934289680703378
30;40;MSTC*;2;2648,0670994566713;0,08560851457658492
30;40;TMSTC*;2;2618,0818180824326;0,07913003239241093
30;40;MSTC*;4;1548,8352090401197;0,25034706154558073
30;40;TMSTC*;4;1538,9640690763417;0,25080981027302174
30;40;MSTC*;2;2703,3793649174036;0,1018047200370199
30;40;TMSTC*;2;2711,893362024039;0,10874595094863489
30;40;MSTC*;4;1592,3668108490215;0,2781119851920407
30;40;TMSTC*;4;1588,5885999978068;0,2697825080981027
30;40;MSTC*;2;2639,7666665451966;0,08005552984729292
30;40;TMSTC*;2;2612,109812295704;0,07635354002776493
30;40;MSTC*;4;1481,3675323681477;0,19435446552521982
30;40;TMSTC*;4;1483,4059160924223;0,2049976862563628
30;40;MSTC*;2;2752,09365063169;0,12447940768162888
30;40;TMSTC*;2;2763,5789320059284;0,13651087459509487
30;40;MSTC*;4;1579,5103895110044;0,2716335030078667
30;40;TMSTC*;4;1560,0222220602618;0,26191577973160574
30;40;MSTC*;2;2691,6805193480063;0,0967144840351689
30;40;TMSTC*;2;2605,281385170958;0,07496529384544193
30;40;MSTC*;4;1527,0642133801673;0,22813512262841276
30;40;TMSTC*;4;1464,466955152846;0,1925034706154558
30;40;MSTC*;2;2629,295382277592;0,08005552984729292
30;40;TMSTC*;2;2637,423520794689;0,0879222582137899
30;40;MSTC*;4;1600,0746028911717;0,2799629801018047
30;40;TMSTC*;4;1622,5171714263786;0,3068024062933827
30;40;MSTC*;2;2612,4102452071793;0,07126330402591392
30;40;TMSTC*;2;2589,7821066900833;0,06894956038870893
30;40;MSTC*;4;1455,266666545196;0,16844053678852383
30;40;TMSTC*;4;1438,67979782888;0,15964831096714485
30;40;MSTC*;2;2769,80721482685;0,12771864877371586
30;40;TMSTC*;2;2772,564213380168;0,13512262841277187
30;40;MSTC*;4;1524,5656564184196;0,22998611753817677
30;40;TMSTC*;4;1527,0369406860232;0,23553910226746877
30;40;MSTC*;2;2851,693073416389;0,16566404442387783
30;40;TMSTC*;2;2837,4640690763426;0,16751503933364184
30;40;MSTC*;4;1605,1776332715012;0,2943081906524757
30;40;TMSTC*;4;1667,6614716074878;0,34659879685330863
30;40;MSTC*;2;2635,82409800999;0,07635354002776493
30;40;TMSTC*;2;2673,737229293674;0,0967144840351689
30;40;MSTC*;4;1429,8219334526111;0,14761684405367886
30;40;TMSTC*;4;1485,4066376115488;0,18741323461360482
30;40;MSTC*;2;2703,1223663640862;0,1022674687644609
30;40;TMSTC*;2;2682,0082249536254;0,09717723276260991
30;40;MSTC*;4;1659,0613273036624;0,3216103655714947
30;40;TMSTC*;4;1639,1481960199783;0,30356316520129567
30;40;MSTC*;2;2716,238672331926;0,11476168440536788
30;40;TMSTC*;2;2699,52438661764;0,11476168440536788
30;40;MSTC*;4;1581,0943721508163;0,2850532161036557
30;40;TMSTC*;4;1585,0383837242748;0,2887552059231837
30;40;MSTC*;2;2484,5265511750185;0,020823692734844978
30;40;TMSTC*;2;2514,497835442621;0,03979639055992596
30;40;MSTC*;4;1471,8815294747824;0,17677001388246183
30;40;TMSTC*;4;1473,3388166357504;0,1897269782508098
30;40;MSTC*;2;2521,226839782669;0,03563165201295696
30;40;TMSTC*;2;2502,455844122716;0,03285515964831097
30;40;MSTC*;4;1443,2113996377814;0,17075428042572882
30;40;TMSTC*;4;1401,3815294747828;0,14437760296159186
30;40;MSTC*;2;2480,1274169979697;0,020823692734844978
30;40;TMSTC*;2;2505,2975468349714;0,03424340583063397
30;40;MSTC*;4;1425,1812408671321;0,15640906987505784
30;40;TMSTC*;4;1434,4809522594817;0,14298935677926886
30;40;MSTC*;2;2603,7401153701776;0,07172605275335493
30;40;TMSTC*;2;2608,3822509939087;0,07913003239241093
30;40;MSTC*;4;1556,6356419515955;0,26839426191577975
30;40;TMSTC*;4;1543,0782104868022;0,2526608051827858
30;40;MSTC*;2;2809,3940835431663;0,15131883387320685
30;40;TMSTC*;2;2855,1923518972626;0,16705229060620083
30;40;MSTC*;4;1758,9906202513607;0,4234150856085146
30;40;TMSTC*;4;1739,3014426738407;0,3965756594169366
30;40;MSTC*;2;2803,9507934888334;0,14946783896344285
30;40;TMSTC*;2;2775,6650792031182;0,14854234150856085
30;40;MSTC*;4;1765,375757321774;0,4261915779731606
30;40;TMSTC*;4;1783,0024528006172;0,34521055067098566
30;40;MSTC*;2;2557,055266907415;0,048588616381304954
30;40;TMSTC*;2;2557,9838383359865;0,05229060620083295
30;40;MSTC*;4;1506,9522365270848;0,21934289680703378
30;40;TMSTC*;4;1487,3520922232601;0,2091624248033318
30;40;MSTC*;2;2568,5972582273203;0,055529847292919945
30;40;TMSTC*;2;2526,2975468349714;0,04766311892642295
30;40;MSTC*;4;1410,8380951166241;0,14761684405367886
30;40;TMSTC*;4;1422,679076309754;0,15270708005552985
30;40;MSTC*;2;2646,5383837242753;0,08236927348449792
30;40;TMSTC*;2;2649,1805193480054;0,08514576584914392
30;40;MSTC*;4;1480,7519479194348;0,19574271170754282
30;40;TMSTC*;4;1484,6230878832132;0,18602498843128182
30;40;MSTC*;2;2630,796825315845;0,08375751966682092
30;40;TMSTC*;2;2636,839538154877;0,09116149930587691
30;40;MSTC*;4;1537,9073591306746;0,24016658954187875
30;40;TMSTC*;4;1508,1650792031187;0,22350763535400278
30;40;MSTC*;2;2756,466233633721;0,12818139750115687
30;40;TMSTC*;2;2703,637806508975;0,11152244331328089
30;40;MSTC*;4;1542,1930734163886;0,25219805645534477
30;40;TMSTC*;4;1564,6356419515955;0,2725590004627487
30;40;MSTC*;2;2673,3955265814184;0,0962517353077279
30;40;TMSTC*;2;2648,267388064322;0,09440074039796391
30;40;MSTC*;4;1563,9375179013234;0,26284127718648775
30;40;TMSTC*;4;1602,2343432171688;0,27857473391948173
30;40;MSTC*;2;2763,792496201089;0,12540490513651087
30;40;TMSTC*;2;2815,4766231447256;0,15270708005552985
30;40;MSTC*;4;1689,9913417704868;0,34798704303563166
30;40;TMSTC*;4;1670,959018442459;0,34104581212401663
30;40;MSTC*;2;2636,0383837242753;0,07866728366496992
30;40;TMSTC*;2;2585,567820975798;0,06339657565941693
30;40;MSTC*;4;1511,391918985787;0,2156409069875058
30;40;TMSTC*;4;1484,5649348992931;0,2022211938917168
30;40;MSTC*;2;2603,596536708195;0,06756131420638593
30;40;TMSTC*;2;2553,0538238691624;0,05506709856547894
30;40;MSTC*;4;1516,0494947544055;0,22073114298935678
30;40;TMSTC*;4;1482,0950936699426;0,20684868116612679
30;40;MSTC*;2;2589,6112553339563;0,062008329477093935
30;40;TMSTC*;2;2602,0538238691624;0,07126330402591392
30;40;MSTC*;4;1534,637084989848;0,24016658954187875
30;40;TMSTC*;4;1532,9220777564362;0,23785284590467376
30;40;MSTC*;2;2819,965512114594;0,15502082369273484
30;40;TMSTC*;2;2771,7666665451966;0,14160111059694586
30;40;MSTC*;4;1667,5089464727525;0,33873206848681164
30;40;TMSTC*;4;1622,0053388771214;0,3086534012031467
30;40;MSTC*;2;2582,2106781186553;0,062008329477093935
30;40;TMSTC*;2;2542,8689754064;0,05460434983803795
30;40;MSTC*;4;1451,2953822775928;0,17815826006478483
30;40;TMSTC*;4;1473,0950936699421;0,2008329477093938
30;40;MSTC*;2;2755,1230878832125;0,12818139750115687
30;40;TMSTC*;2;2742,7659450260703;0,12679315131883387
30;40;MSTC*;4;1574,5753244102978;0,26191577973160574
30;40;TMSTC*;4;1551,0950936699423;0,2554372975474317
30;40;MSTC*;2;2579,9536795653376;0,06154558074965294
30;40;TMSTC*;2;2620,781385170957;0,08190652475705691
30;40;MSTC*;4;1573,109090776578;0,2693197593706617
30;40;TMSTC*;4;1554,0663779375452;0,26006478482184175
30;40;MSTC*;2;2675,2666665451966;0,09856547894493291
30;40;TMSTC*;2;2701,9515150079596;0,11337343822304488
30;40;MSTC*;4;1632,221789148786;0,3183711244794077
30;40;TMSTC*;4;1656,9640690763424;0,34197130957889865
30;40;MSTC*;2;2670,6959594928935;0,09254974548819991
30;40;TMSTC*;2;2619,025108136766;0,08329477093937991
30;40;MSTC*;4;1539,892640504913;0,2582137899120777
30;40;TMSTC*;4;1545,6923518972626;0,2642295233688107
30;40;MSTC*;2;2592,938960939576;0,06339657565941693
30;40;TMSTC*;2;2534,168686798749;0,045812124016658955
30;40;MSTC*;4;1538,3948050622923;0,23368810735770476
30;40;TMSTC*;4;1528,4353533439448;0,23877834335955575
30;40;MSTC*;2;2600,667965279623;0,06154558074965294
30;40;TMSTC*;2;2623,5810965633063;0,07311429893567793
30;40;MSTC*;4;1473,5972582273205;0,1841739935215178
30;40;TMSTC*;4;1458,3682538872733;0,17815826006478483
30;40;MSTC*;2;2747,0516593117845;0,11846367422489588
30;40;TMSTC*;2;2723,966233633721;0,11522443313280889
30;40;MSTC*;4;1644,2932177202147;0,3109671448403517
30;40;TMSTC*;4;1617,7232321870385;0,2993984266543267
30;40;MSTC*;2;2699,5376622051485;0,10596945858398889
30;40;TMSTC*;2;2646,023665098514;0,09254974548819991
30;40;MSTC*;4;1613,9597399615852;0,2832022211938917
30;40;TMSTC*;4;1603,674025675871;0,29523368810735773
30;50;MSTC*;2;2184,2541124768127;0,084952803997779
30;50;TMSTC*;2;2177,9683981910985;0,08772903942254304
30;50;MSTC*;4;1265,5398267625271;0,23653525818989452
30;50;TMSTC*;4;1263,6112553339558;0,23764575235980012
30;50;MSTC*;2;2272,7806636518317;0,1243753470294281
30;50;TMSTC*;2;2275,566377937546;0,1254858411993337
30;50;MSTC*;4;1484,2468972855515;0,4280955024986119
30;50;TMSTC*;4;1524,2770560562005;0,38589672404219877
30;40;MSTC*;2;2650,2106781186544;0,08283202221193892
30;40;TMSTC*;2;2653,966955152846;0,09301249421564091
30;40;MSTC*;4;1433,937517901324;0,16473854696899584
30;40;TMSTC*;4;1428,1783547906273;0,15733456732993983
30;50;MSTC*;2;2161,354256780638;0,07051637978900611
30;50;TMSTC*;2;2144,7401153701776;0,06496390893947807
30;50;MSTC*;4;1322,7932177202142;0,2870627429205997
30;50;TMSTC*;4;1319,321933452611;0,28317601332593006
30;40;MSTC*;2;2667,495670885243;0,09717723276260991
30;40;TMSTC*;2;2667,781385170957;0,09856547894493291
30;40;MSTC*;4;1503,7939392393405;0,22165664044423877
30;40;TMSTC*;4;1509,5103895110044;0,23461360481258678
30;50;MSTC*;2;2260,0383837242744;0,1121599111604664
30;50;TMSTC*;2;2262,8955265814175;0,11826762909494726
30;50;MSTC*;4;1414,9493504505804;0,3581343697945586
30;50;TMSTC*;4;1427,1467529817264;0,3720155469183787
30;50;MSTC*;2;2178,268831102574;0,08051082731815658
30;50;TMSTC*;2;2182,068542494924;0,08550805108273181
30;50;MSTC*;4;1322,9795092212294;0,2848417545807885
30;50;TMSTC*;4;1305,4095236880532;0,280399777901166
30;40;MSTC*;2;2858,9493504505813;0,16335030078667284
30;40;TMSTC*;2;2789,9640690763426;0,14113836186950485
30;40;MSTC*;4;1647,8395381548771;0,3262378528459047
30;40;TMSTC*;4;1718,7792206135794;0,3813049514113836
30;50;MSTC*;2;2224,438960939576;0,09272626318711827
30;50;TMSTC*;2;2218,010389511005;0,09272626318711827
30;50;MSTC*;4;1371,5922075934375;0,32481954469739033
30;50;TMSTC*;4;1371,7350647362946;0,32648528595224874
30;50;MSTC*;2;2236,3248195291153;0,10827318156579678
30;50;TMSTC*;2;2237,0391052434006;0,10882842865074958
30;50;MSTC*;4;1489,2203461105337;0,35258189894503056
30;50;TMSTC*;4;1397,9493504505808;0,3470294280955025
30;50;MSTC*;2;2285,2239537061646;0,12326485285952249
30;50;TMSTC*;2;2288,7239537061646;0,12770682953914492
30;50;MSTC*;4;1443,5222220602618;0,38478622987229316
30;50;TMSTC*;4;1436,4655121145945;0,38256524153248195
30;50;MSTC*;2;2234,838095116625;0,0977234869516935
30;50;TMSTC*;2;2230,9809522594824;0,0977234869516935
30;50;MSTC*;4;1401,8183258569802;0,3475846751804553
30;50;TMSTC*;4;1401,7217891487862;0,3475846751804553
30;50;MSTC*;2;2312,7659450260703;0,13492504164353136
30;50;TMSTC*;2;2311,7659450260703;0,1393670183231538
30;50;MSTC*;4;1473,5186144646307;0,4119933370349806
30;50;TMSTC*;4;1471,8021641929668;0,413659078289839
30;50;MSTC*;2;2250,010389511005;0,110494169905608
30;50;TMSTC*;2;2259,8815294747824;0,11715713492504164
30;50;MSTC*;4;1299,3940835431656;0,2626318711826763
30;50;TMSTC*;4;1301,994227846991;0,2692948362021099
30;50;MSTC*;2;2394,807936345976;0,17046085508051081
30;50;TMSTC*;2;2365,8513707041343;0,16157690172126596
30;50;MSTC*;4;1312,0383837242755;0,2692948362021099
30;50;TMSTC*;4;1341,9906202513603;0,27484730705163796
30;50;MSTC*;2;2279,9956708852437;0,1265963353692393
30;50;TMSTC*;2;2258,1525251347357;0,12270960577456969
30;50;MSTC*;4;1416,07676744855;0,36424208772903943
30;50;TMSTC*;4;1406,8197688952323;0,35424764019988897
30;50;MSTC*;2;2336,523665098514;0,15546918378678512
30;50;TMSTC*;2;2325,738672331925;0,14991671293725709
30;50;MSTC*;4;1468,3240980099895;0,4269850083287063
30;50;TMSTC*;4;1469,8668108490215;0,43531371460299834
30;50;MSTC*;2;2431,9507934888334;0,18933925596890616
30;50;TMSTC*;2;2410,1937949355156;0,18600777345918934
30;50;MSTC*;4;1454,9751801064726;0,390893947806774
30;50;TMSTC*;4;1454,8463200702508;0,38478622987229316
30;50;MSTC*;2;2268,4816737786077;0,1260410882842865
30;50;TMSTC*;2;2231,0398267625274;0,10993892282065519
30;50;MSTC*;4;1386,0782104868024;0,34980566352026654
30;50;TMSTC*;4;1363,92135623731;0,32593003886729593
30;50;MSTC*;2;2201,695959492893;0,08772903942254304
30;50;TMSTC*;2;2207,1245309214646;0,09217101610216547
30;50;MSTC*;4;1414,16291464574;0,2887284841754581
30;50;TMSTC*;4;1371,6797978288796;0,32593003886729593
30;50;MSTC*;2;2207,0818180824326;0,08995002776235425
30;50;TMSTC*;2;2221,7961037967184;0,09883398112159911
30;50;MSTC*;4;1454,947907412328;0,3164908384230983
30;50;TMSTC*;4;1418,6194802875818;0,3725707940033315
30;50;MSTC*;2;2243,1672437604966;0,10660744031093837
30;50;TMSTC*;2;2248,1812408671317;0,1110494169905608
30;50;MSTC*;4;1422,6629146457399;0,3731260410882843
30;50;TMSTC*;4;1380,6636361648661;0,3453636868406441
30;50;MSTC*;2;2239,6672437604975;0,10383120488617435
30;50;TMSTC*;2;2238,8955265814184;0,10605219322598557
30;50;MSTC*;4;1374,6341989133432;0,3187118267629095
30;50;TMSTC*;4;1343,109090776578;0,3076068850638534
30;50;MSTC*;2;2244,55238083091;0,0982787340366463
30;50;TMSTC*;2;2244,5376622051485;0,0977234869516935
30;50;MSTC*;4;1372,4199131990576;0,31204886174347585
30;50;TMSTC*;4;1371,2099565995288;0,3181565796779567
30;50;MSTC*;2;2289,838095116625;0,13270405330372015
30;50;TMSTC*;2;2293,7239537061646;0,13659078289838977
30;50;MSTC*;4;1469,07676744855;0,42476401998889507
30;50;TMSTC*;4;1447,6769117523754;0,4053303720155469
30;50;MSTC*;2;2263,4242423138144;0,12048861743475847
30;50;TMSTC*;2;2280,7099565995286;0,12770682953914492
30;50;MSTC*;4;1422,6937949355151;0,2853970016657413
30;50;TMSTC*;4;1331,464790595468;0,29983342587451417
30;50;MSTC*;2;2373,0376622051494;0,1676846196557468
30;50;TMSTC*;2;2379,109090776578;0,17212659633536925
30;50;MSTC*;4;1499,5509377926583;0,45141588006662964
30;50;TMSTC*;4;1495,2792206135794;0,444752915047196
30;50;MSTC*;2;2413,108369257451;0,18711826762909495
30;50;TMSTC*;2;2399,508224953626;0,18267629094947252
30;50;MSTC*;4;1578,001731281491;0,5174902831760133
30;50;TMSTC*;4;1551,316161299602;0,49194891726818435
30;50;MSTC*;2;2075,4992784808737;0,028317601332593003
30;50;TMSTC*;2;2067,7849927665884;0,028317601332593003
30;50;MSTC*;4;1253,981673778608;0,2226540810660744
30;50;TMSTC*;4;1251,4809522594815;0,2232093281510272
30;50;MSTC*;2;2297,467676671973;0,13214880621876735
30;50;TMSTC*;2;2293,367532368147;0,13159355913381454
30;50;MSTC*;4;1449,649639058231;0,39644641865630204
30;50;TMSTC*;4;1437,9500719697066;0,3875624652970572
30;50;MSTC*;2;2247,9823952977345;0,10938367573570239
30;50;TMSTC*;2;2244,839538154877;0,10993892282065519
30;50;MSTC*;4;1395,2637804686913;0,3081621321488062
30;50;TMSTC*;4;1392,435353343945;0,30982787340366463
30;50;MSTC*;2;2312,338095116625;0,14158800666296503
30;50;TMSTC*;2;2310,6952379737677;0,14547473625763466
30;50;MSTC*;4;1358,6356419515957;0,3209328151027207
30;50;TMSTC*;4;1346,2681095834482;0,2915047196002221
30;50;MSTC*;2;2291,0810965633063;0,13381454747362576
30;50;TMSTC*;2;2294,8093793842277;0,13659078289838977
30;50;MSTC*;4;1516,7910531628356;0,4652970571904497
30;50;TMSTC*;4;1526,9766231447247;0,4830649639089395
30;50;MSTC*;2;2305,109090776577;0,13270405330372015
30;50;TMSTC*;2;2307,5516593117836;0,13714602998334258
30;50;MSTC*;4;1300,7196245914072;0,25707940033314824
30;50;TMSTC*;4;1297,1826839053847;0,2642976124375347
30;50;MSTC*;2;2303,6812408671326;0,13325930038867295
30;50;TMSTC*;2;2307,295382277593;0,13659078289838977
30;50;MSTC*;4;1311,9647905954682;0,27096057745696833
30;50;TMSTC*;4;1296,607647738325;0,2620766240977235
30;50;MSTC*;2;2362,993506327865;0,17157134925041642
30;50;TMSTC*;2;2361,7077920421507;0,17157134925041642
30;50;MSTC*;4;1284,2666665451961;0,2642976124375347
30;50;TMSTC*;4;1295,7379508128;0,2692948362021099
30;50;MSTC*;2;2207,453679565337;0,08772903942254304
30;50;TMSTC*;2;2197,2968253158447;0,08550805108273181
30;50;MSTC*;4;1434,4331887865667;0,3214880621876735
30;50;TMSTC*;4;1402,0907645551854;0,35424764019988897
30;50;MSTC*;2;2327,652525134736;0,1532481954469739
30;50;TMSTC*;2;2331,152525134736;0,15713492504164353
30;50;MSTC*;4;1371,6245309214653;0,3375902276513048
30;50;TMSTC*;4;1376,494949366117;0,35313714602998336
30;50;MSTC*;2;2288,4823952977345;0,13048306496390893
30;50;TMSTC*;2;2281,9823952977345;0,13159355913381454
30;50;MSTC*;4;1513,7652235069436;0,34203220433092724
30;50;TMSTC*;4;1443,4816737786077;0,40699611327040536
30;50;MSTC*;2;2116,54126980078;0,051637978900610775
30;50;TMSTC*;2;2119,8556998188906;0,05441421432537479
30;50;MSTC*;4;1236,4823952977338;0,20099944475291504
30;50;TMSTC*;4;1243,8395381548767;0,21099389228206553
30;50;MSTC*;2;2368,009667991879;0,17379233759022766
30;50;TMSTC*;2;2349,609812295704;0,1682398667406996
30;50;MSTC*;4;1476,5354976477706;0,3731260410882843
30;50;TMSTC*;4;1469,735786255421;0,3792337590227651
30;50;MSTC*;2;2249,095093669942;0,10438645197112716
30;50;TMSTC*;2;2241,380807955656;0,10438645197112716
30;50;MSTC*;4;1283,0229435793876;0,2498611882287618
30;50;TMSTC*;4;1307,1643576839924;0,27096057745696833
30;50;MSTC*;2;2055,1134198913346;0,020544142143253747
30;50;TMSTC*;2;2053,399134177049;0,02387562465297057
30;50;MSTC*;4;1260,4102452071793;0,22876179900055524
30;50;TMSTC*;4;1274,9088021689265;0,24375347029428096
30;50;MSTC*;2;2324,708513561276;0,1404775124930594
30;50;TMSTC*;2;2338,3653678107685;0,14880621876735148
30;50;MSTC*;4;1452,6733041567445;0,38312048861743475
30;50;TMSTC*;4;1438,630591317713;0,3759022765130483
30;50;MSTC*;2;2488,5789320059293;0,2248750694058856
30;50;TMSTC*;2;2501,7357862554218;0,23320377568017767
30;50;MSTC*;4;1648,4619045189636;0,42087729039422545
30;50;TMSTC*;4;1652,0760459294243;0,4258745141588007
30;50;MSTC*;2;2418,751947919435;0,18656302054414214
30;50;TMSTC*;2;2422,5089464727525;0,19211549139367018
30;50;MSTC*;4;1298,2932177202144;0,2648528595224875
30;50;TMSTC*;4;1306,8402596740032;0,2698500832870627
30;50;MSTC*;2;2153,0118325492567;0,06107717934480844
30;50;TMSTC*;2;2175,939682458702;0,07107162687395892
30;50;MSTC*;4;1318,4802307403556;0,2220988339811216
30;50;TMSTC*;4;1344,3940835431656;0,2226540810660744
30;50;MSTC*;2;2097,9985569617475;0,03387007218212104
30;50;TMSTC*;2;2163,240836889304;0,0699611327040533
30;50;MSTC*;4;1206,1974025311456;0,17379233759022766
30;50;TMSTC*;4;1241,2821066900835;0,21099389228206553
30;50;MSTC*;2;2269,481673778608;0,12104386451971128
30;50;TMSTC*;2;2257,1245309214655;0,11882287617990006
30;50;MSTC*;4;1292,8086578651018;0,2531926707384786
30;50;TMSTC*;4;1350,1937949355154;0,31538034425319267
30;50;MSTC*;2;2375,522943579388;0,1676846196557468
30;50;TMSTC*;2;2344,4088021689277;0,15546918378678512
30;50;MSTC*;4;1506,6453099434743;0,4453081621321488
30;50;TMSTC*;4;1496,188022782506;0,4425319267073848
30;50;MSTC*;2;2287,6672437604966;0,12992781787895613
30;50;TMSTC*;2;2281,238672331925;0,12992781787895613
30;50;MSTC*;4;1345,8499276658813;0,303164908384231
30;50;TMSTC*;4;1347,3926405049133;0,3053858967240422
30;50;MSTC*;2;2251,92496383294;0,11660188784008883
30;50;TMSTC*;2;2247,953679565337;0,11604664075513603
30;50;MSTC*;4;1471,6916303781368;0,3947806774014436
30;50;TMSTC*;4;1434,1363634707218;0,393670183231538
30;50;MSTC*;2;2313,7099565995286;0,1404775124930594
30;50;TMSTC*;2;2298,9102452071793;0,13770127706829538
30;50;MSTC*;4;1391,5523808309101;0,34813992226540813
30;50;TMSTC*;4;1388,2070705230244;0,3631315935591338
30;50;MSTC*;2;2543,4051945732963;0,24042198778456414
30;50;TMSTC*;2;2535,548051716153;0,23931149361465853
30;50;MSTC*;4;1615,1165942110777;0,5574680732926152
30;50;TMSTC*;4;1616,77344846057;0,5563575791227096
30;50;MSTC*;2;2228,7548339959394;0,10216546363131594
